epoch,accuracy,loss,val_accuracy,val_loss
109,0.5780969262123108,0.6794936656951904,0.59375,0.6613123416900635
110,0.5736086368560791,0.696758508682251,0.625,0.6657047271728516
111,0.5646319389343262,0.6802964806556702,0.40625,0.7132055759429932
112,0.5910714268684387,0.6690248250961304,0.6875,0.6662530303001404
113,0.5843806266784668,0.6728288531303406,0.40625,0.7039187550544739
114,0.6014362573623657,0.6669832468032837,0.375,0.7525196075439453
115,0.5825852751731873,0.6720476150512695,0.40625,0.7183449268341064
116,0.5646319389343262,0.6771655678749084,0.40625,0.7947443127632141
117,0.5861759185791016,0.6766965985298157,0.375,0.7860437631607056
118,0.5807899236679077,0.6724332571029663,0.4375,0.7858545184135437
119,0.5682226419448853,0.6770267486572266,0.34375,0.7451517581939697
120,0.5843806266784668,0.6718167662620544,0.46875,0.7491104602813721
121,0.5996409058570862,0.6744001507759094,0.46875,0.7014647126197815
122,0.5798922777175903,0.6706361174583435,0.6875,0.6636810302734375
123,0.5718132853507996,0.6753085255622864,0.34375,0.7526960968971252
124,0.5816876292228699,0.6732194423675537,0.40625,0.7763233184814453
125,0.5996409058570862,0.6741484999656677,0.46875,0.6822987198829651
126,0.5825852751731873,0.6726973056793213,0.65625,0.6491190791130066
127,0.578994631767273,0.6788118481636047,0.40625,0.7223880290985107
128,0.590664267539978,0.6674461364746094,0.4375,0.7055553197860718
129,0.5888689160346985,0.6709086298942566,0.375,0.7215397357940674
130,0.6041292548179626,0.6797654628753662,0.5,0.6786276698112488
131,0.5996409058570862,0.6708526611328125,0.34375,0.9275242686271667
132,0.576301634311676,0.6795433759689331,0.40625,0.7897314429283142
133,0.5816876292228699,0.6687062382698059,0.4375,0.686403751373291
134,0.5664272904396057,0.6767082810401917,0.53125,0.6650387644767761
135,0.593357264995575,0.6705998778343201,0.40625,0.7353688478469849
136,0.5816876292228699,0.6658396124839783,0.40625,0.7208466529846191
137,0.5924596190452576,0.6684417128562927,0.65625,0.6500105857849121
138,0.5888689160346985,0.6687071323394775,0.4375,0.7408016920089722
139,0.5673249363899231,0.6815494298934937,0.375,0.7227246165275574
140,0.590664267539978,0.6666369438171387,0.5,0.7532719373703003
141,0.5691202878952026,0.6802771687507629,0.4375,0.7907178401947021
142,0.5960502624511719,0.6702874898910522,0.40625,0.7735292911529541
143,0.5834829211235046,0.6663587689399719,0.53125,0.6732887029647827
144,0.5897666215896606,0.6646198630332947,0.4375,0.7213168740272522
145,0.5861759185791016,0.6664713025093079,0.40625,0.7435871362686157
146,0.5457809567451477,0.6875417232513428,0.4375,0.7163914442062378
147,0.5825852751731873,0.681509256362915,0.53125,0.6879564523696899
148,0.5843806266784668,0.6706669330596924,0.59375,0.6655542850494385
149,0.5816876292228699,0.6686260104179382,0.4375,0.6815897822380066
150,0.5879712700843811,0.6692951321601868,0.4375,0.7311041951179504
151,0.5888689160346985,0.6663203835487366,0.625,0.6554819345474243
152,0.6005386114120483,0.6657623052597046,0.40625,0.7413378953933716
153,0.5637342929840088,0.6774709224700928,0.40625,0.7200683951377869
154,0.576301634311676,0.6794987916946411,0.5,0.6790056824684143
155,0.5870736241340637,0.6775021553039551,0.34375,0.7029800415039062
156,0.5942549109458923,0.6749735474586487,0.40625,0.7563385367393494
157,0.5942549109458923,0.6662099361419678,0.4375,0.7062898874282837
158,0.5825852751731873,0.6695319414138794,0.4375,0.6852761507034302
159,0.5807899236679077,0.6679573059082031,0.4375,0.686242401599884
160,0.5664272904396057,0.6762466430664062,0.375,0.7827275991439819
161,0.590664267539978,0.6630063056945801,0.4375,0.7508689165115356
162,0.5951526165008545,0.66749107837677,0.4375,0.7755836248397827
163,0.578994631767273,0.6717531085014343,0.4375,0.7032990455627441
164,0.5901785492897034,0.6693631410598755,0.40625,0.6922211647033691
165,0.5798922777175903,0.6655548214912415,0.375,0.6931253671646118
166,0.6077199578285217,0.6616997122764587,0.46875,0.7208170890808105
167,0.5870736241340637,0.6748086810112,0.40625,0.8308833837509155
168,0.5843806266784668,0.6645690202713013,0.40625,0.7016921043395996
169,0.5924596190452576,0.6624467372894287,0.375,0.7314935922622681
170,0.5691202878952026,0.670433759689331,0.4375,0.6757533550262451
171,0.590664267539978,0.6621078848838806,0.40625,0.7316432595252991
172,0.5888689160346985,0.6705976724624634,0.5,0.6684799194335938
173,0.5915619134902954,0.6675142645835876,0.46875,0.740386962890625
174,0.5915619134902954,0.6681679487228394,0.4375,0.7042869329452515
175,0.5897666215896606,0.6699697375297546,0.46875,0.7293652892112732
176,0.6068222522735596,0.663162887096405,0.46875,0.700583279132843
177,0.5843806266784668,0.6705731153488159,0.46875,0.6942324042320251
178,0.57001793384552,0.6735869646072388,0.53125,0.6733902096748352
179,0.6077199578285217,0.6571525931358337,0.4375,0.6926339864730835
180,0.5780969262123108,0.6778474450111389,0.4375,0.7291918396949768
181,0.5848214030265808,0.6638774275779724,0.375,0.7320091724395752
182,0.5628366470336914,0.6714203357696533,0.4375,0.7053859829902649
183,0.5915619134902954,0.6627805233001709,0.5,0.6659446358680725
184,0.5942549109458923,0.6707792282104492,0.75,0.6372404098510742
185,0.5969479084014893,0.6680033802986145,0.4375,0.7777036428451538
186,0.5897666215896606,0.6666146516799927,0.40625,0.7333756685256958
187,0.5861759185791016,0.668703019618988,0.5,0.6986034512519836
188,0.593357264995575,0.662905216217041,0.40625,0.7874799966812134
189,0.5780969262123108,0.6662881970405579,0.4375,0.7480007410049438
190,0.5910714268684387,0.6665627360343933,0.375,0.7512194514274597
191,0.578994631767273,0.6640374064445496,0.46875,0.6718347072601318
192,0.5987432599067688,0.6636574864387512,0.375,0.8057758212089539
193,0.5834829211235046,0.6674609184265137,0.6875,0.6557546854019165
194,0.5861759185791016,0.6740586757659912,0.375,0.7794867753982544
195,0.5852782726287842,0.6668633818626404,0.3125,0.8198997974395752
196,0.5794642567634583,0.6711772084236145,0.46875,0.6888810396194458
197,0.5987432599067688,0.6630231142044067,0.6875,0.6337332725524902
198,0.5664272904396057,0.6778744459152222,0.46875,0.7055113315582275
199,0.5960502624511719,0.6678945422172546,0.75,0.6412903070449829
200,0.5969479084014893,0.6684008836746216,0.3125,0.7091277837753296
201,0.5942549109458923,0.6582656502723694,0.375,0.7993234395980835
202,0.5780969262123108,0.6621221899986267,0.375,0.7259153127670288
203,0.6157989501953125,0.6654902100563049,0.5,0.6825968623161316
204,0.5843806266784668,0.6637678146362305,0.53125,0.6774500012397766
205,0.5960502624511719,0.6634833216667175,0.46875,0.6659489870071411
206,0.6041292548179626,0.6637800335884094,0.34375,0.7446860671043396
207,0.5852782726287842,0.673270583152771,0.625,0.6734094619750977
208,0.5861759185791016,0.6763742566108704,0.53125,0.6829917430877686
209,0.5861759185791016,0.6606256365776062,0.40625,0.6965216398239136
210,0.593357264995575,0.663969874382019,0.3125,0.7572483420372009
211,0.5754039287567139,0.6643496155738831,0.34375,0.7213047742843628
212,0.5915619134902954,0.6653298735618591,0.40625,0.738433837890625
213,0.590664267539978,0.6632627248764038,0.71875,0.6471694707870483
214,0.6077199578285217,0.6613829135894775,0.4375,0.666895866394043
215,0.5987432599067688,0.660977840423584,0.375,0.7161452770233154
216,0.5870736241340637,0.6590214967727661,0.375,0.7122603058815002
217,0.60502690076828,0.6689820289611816,0.40625,0.8305286169052124
218,0.5673249363899231,0.6784837245941162,0.4375,0.7588211297988892
219,0.5960502624511719,0.6701177954673767,0.53125,0.678439199924469
220,0.5888689160346985,0.6652302145957947,0.6875,0.6495945453643799
221,0.6095152497291565,0.6652683019638062,0.4375,0.7576059103012085
222,0.6086176037788391,0.6611987352371216,0.46875,0.6698489785194397
223,0.5987432599067688,0.6594533324241638,0.4375,0.7209113240242004
224,0.57001793384552,0.6712093949317932,0.40625,0.7192671298980713
225,0.5951526165008545,0.6649196743965149,0.46875,0.7302737236022949
226,0.5736086368560791,0.6693480610847473,0.46875,0.6909319162368774
227,0.5942549109458923,0.6656317114830017,0.46875,0.6914032101631165
228,0.5825852751731873,0.6679073572158813,0.3125,0.7956337928771973
229,0.6238779425621033,0.6590498089790344,0.53125,0.7568615674972534
230,0.5987432599067688,0.670401930809021,0.4375,0.6898465752601624
231,0.5996409058570862,0.6591660380363464,0.46875,0.7061886787414551
232,0.5924596190452576,0.6615565419197083,0.4375,0.6654787659645081
233,0.5969479084014893,0.6563681960105896,0.4375,0.7316712141036987
234,0.5852782726287842,0.6623225212097168,0.4375,0.6977958679199219
235,0.5736086368560791,0.6744142770767212,0.34375,0.9545987248420715
236,0.5960502624511719,0.6612857580184937,0.40625,0.6885939836502075
237,0.5924596190452576,0.6664615273475647,0.5,0.6854448318481445
238,0.5798922777175903,0.6717963814735413,0.375,0.8126324415206909
239,0.5879712700843811,0.6734030842781067,0.375,0.8168238401412964
240,0.5915619134902954,0.6764528751373291,0.25,0.8643677234649658
241,0.5969479084014893,0.6667287349700928,0.40625,0.7417754530906677
242,0.5870736241340637,0.65953129529953,0.625,0.6491220593452454
243,0.6032316088676453,0.6634387969970703,0.28125,0.8771476149559021
244,0.5843806266784668,0.667905867099762,0.40625,0.7029322385787964
245,0.5754039287567139,0.6690894365310669,0.46875,0.8378621339797974
246,0.5888689160346985,0.6728479266166687,0.40625,0.7044544816017151
247,0.5987432599067688,0.6607927083969116,0.5625,0.6603201031684875
248,0.5879712700843811,0.6626419425010681,0.4375,0.6952805519104004
249,0.6059246063232422,0.6611236333847046,0.375,0.7617744207382202
250,0.5879712700843811,0.6665449142456055,0.4375,0.7156407833099365
251,0.593357264995575,0.6564710736274719,0.375,0.7216706871986389
252,0.590664267539978,0.6552797555923462,0.375,0.7832494378089905
253,0.5915619134902954,0.667084813117981,0.34375,0.7461804151535034
254,0.6059246063232422,0.6659290790557861,0.40625,0.7470674514770508
255,0.6005386114120483,0.6579160094261169,0.46875,0.7027055621147156
256,0.6005386114120483,0.6612353920936584,0.40625,0.766785740852356
257,0.6068222522735596,0.6589670777320862,0.46875,0.6879925727844238
258,0.5915619134902954,0.6641566753387451,0.6875,0.6275601983070374
259,0.614003598690033,0.6583667993545532,0.34375,0.7735109329223633
260,0.6068222522735596,0.653693675994873,0.4375,0.707602322101593
261,0.5897666215896606,0.6666818857192993,0.4375,0.7186421155929565
262,0.6059246063232422,0.6611872315406799,0.34375,0.7658275365829468
263,0.6310592293739319,0.6542169451713562,0.40625,0.751083493232727
264,0.6077199578285217,0.6619324684143066,0.46875,0.6874057650566101
265,0.6005386114120483,0.6534250974655151,0.46875,0.6842870712280273
266,0.6131059527397156,0.6572357416152954,0.375,0.6927101612091064
267,0.593357264995575,0.6670941114425659,0.6875,0.6433773040771484
268,0.6005386114120483,0.6573610901832581,0.46875,0.6903332471847534
269,0.5978456139564514,0.662179172039032,0.53125,0.6688451766967773
270,0.6166965961456299,0.6565714478492737,0.375,0.7173281311988831
271,0.5951526165008545,0.6638871431350708,0.40625,0.7247467041015625
272,0.5987432599067688,0.6629517078399658,0.6875,0.6387986540794373
273,0.5987432599067688,0.6579732298851013,0.40625,0.7609785795211792
274,0.6104129552841187,0.6530443429946899,0.3125,0.7590581178665161
275,0.5897666215896606,0.6570004820823669,0.46875,0.7141276001930237
276,0.5969479084014893,0.6562842726707458,0.5,0.6865809559822083
277,0.6041292548179626,0.6600759029388428,0.34375,0.744242787361145
278,0.6023339033126831,0.6639309525489807,0.71875,0.6474737524986267
279,0.5969479084014893,0.6675236821174622,0.5,0.6807173490524292
280,0.5951526165008545,0.6583794951438904,0.625,0.6720666885375977
281,0.5798922777175903,0.6693614721298218,0.40625,0.7912413477897644
282,0.6131059527397156,0.6600602865219116,0.40625,0.7021932601928711
283,0.611310601234436,0.6564502120018005,0.46875,0.7086009979248047
284,0.6086176037788391,0.6608461141586304,0.375,0.8606237173080444
285,0.6068222522735596,0.664208710193634,0.4375,0.7093276381492615
286,0.5942549109458923,0.6497857570648193,0.78125,0.5995743870735168
287,0.6014362573623657,0.6587631702423096,0.46875,0.6792550086975098
288,0.5915619134902954,0.6624038815498352,0.375,0.7902803421020508
289,0.6005386114120483,0.6636964082717896,0.40625,0.81679368019104
290,0.5996409058570862,0.6570402979850769,0.46875,0.6973035931587219
291,0.60502690076828,0.6540828347206116,0.34375,0.7625689506530762
292,0.6023339033126831,0.6561283469200134,0.5,0.7075579166412354
293,0.6310592293739319,0.655016303062439,0.375,0.7067845463752747
294,0.6104129552841187,0.6552232503890991,0.625,0.6574736833572388
295,0.6122082471847534,0.650582492351532,0.53125,0.6756685972213745
296,0.6023339033126831,0.6565320491790771,0.46875,0.6998290419578552
297,0.6104129552841187,0.65316241979599,0.59375,0.6543295383453369
298,0.5879712700843811,0.6650407910346985,0.5,0.6612303256988525
299,0.6086176037788391,0.6523965001106262,0.53125,0.6922126412391663
300,0.6193895936012268,0.6506802439689636,0.59375,0.6579931378364563
301,0.6104129552841187,0.6640439033508301,0.5,0.6790932416915894
302,0.6104129552841187,0.6593604683876038,0.4375,0.7741996049880981
303,0.6095152497291565,0.663092315196991,0.5625,0.6585195064544678
304,0.6068222522735596,0.6633822321891785,0.5,0.6701009273529053
305,0.6104129552841187,0.6579403877258301,0.6875,0.6548327207565308
306,0.6077199578285217,0.6569914221763611,0.46875,0.7006657123565674
307,0.5870736241340637,0.6613419055938721,0.40625,0.776160717010498
308,0.6023339033126831,0.6570723056793213,0.4375,0.7052879333496094
309,0.6122082471847534,0.6539488434791565,0.40625,0.7909459471702576
310,0.5969479084014893,0.6612719297409058,0.4375,0.6810974478721619
311,0.5978456139564514,0.6546997427940369,0.375,0.7540796399116516
312,0.5978456139564514,0.6523100733757019,0.46875,0.7017823457717896
313,0.6175942420959473,0.6551621556282043,0.4375,0.6871616840362549
314,0.5888689160346985,0.6661378741264343,0.40625,0.7926211953163147
315,0.5960502624511719,0.6507192254066467,0.3125,0.7944700121879578
316,0.6122082471847534,0.6528381109237671,0.46875,0.7025697231292725
317,0.6005386114120483,0.653640866279602,0.5625,0.6419890522956848
318,0.6229802370071411,0.6571862697601318,0.625,0.6379860639572144
319,0.6193895936012268,0.6547067761421204,0.40625,0.7586563229560852
320,0.611310601234436,0.6550365686416626,0.40625,0.7525794506072998
321,0.6157989501953125,0.6545430421829224,0.46875,0.7140965461730957
322,0.5969479084014893,0.6540008187294006,0.53125,0.6850599050521851
323,0.5924596190452576,0.6598352789878845,0.71875,0.6053235530853271
324,0.6211849451065063,0.6520337462425232,0.34375,0.7478546500205994
325,0.6104129552841187,0.6561689376831055,0.4375,0.6915158033370972
326,0.5682226419448853,0.6743969321250916,0.6875,0.621499240398407
327,0.6032316088676453,0.6597030758857727,0.46875,0.7283862829208374
328,0.6077199578285217,0.6499388217926025,0.46875,0.7249448299407959
329,0.6077199578285217,0.6518934369087219,0.46875,0.7231505513191223
330,0.5924596190452576,0.6647444367408752,0.5,0.6519380807876587
331,0.5816876292228699,0.6699671745300293,0.40625,0.9816296100616455
332,0.5987432599067688,0.6821585893630981,0.5,0.691545844078064
333,0.611310601234436,0.6487600207328796,0.40625,0.7427133321762085
334,0.6202872395515442,0.6468132138252258,0.4375,0.7420831322669983
335,0.631956934928894,0.6491417288780212,0.59375,0.654071569442749
336,0.6104129552841187,0.651869535446167,0.34375,0.8053716421127319
337,0.6131059527397156,0.6519643068313599,0.4375,0.7900220155715942
338,0.5924596190452576,0.6644385457038879,0.375,0.7408291101455688
339,0.6166965961456299,0.6506050229072571,0.4375,0.7244144678115845
340,0.611310601234436,0.6494845747947693,0.75,0.600337028503418
341,0.6023339033126831,0.6560781002044678,0.6875,0.6336758136749268
342,0.6095152497291565,0.6505619883537292,0.375,0.7520802617073059
343,0.6265709400177002,0.6497015357017517,0.4375,0.6984317898750305
344,0.590664267539978,0.6647007465362549,0.5625,0.6559534072875977
345,0.6005386114120483,0.6526405215263367,0.53125,0.6618248820304871
346,0.6184919476509094,0.6533445119857788,0.5,0.6796424388885498
347,0.6059246063232422,0.6513414978981018,0.46875,0.656841516494751
348,0.6175942420959473,0.6573370099067688,0.40625,0.7270176410675049
349,0.6211849451065063,0.6522523164749146,0.40625,0.8423185348510742
350,0.6032316088676453,0.6524139642715454,0.59375,0.6161503791809082
351,0.6068222522735596,0.6544758677482605,0.5625,0.6867671012878418
352,0.6059246063232422,0.6593144536018372,0.34375,0.7167578935623169
353,0.60502690076828,0.6547731161117554,0.5625,0.6382880210876465
354,0.606249988079071,0.651800811290741,0.4375,0.8025791645050049
355,0.5807899236679077,0.6744365692138672,0.40625,0.7896727919578552
356,0.5987432599067688,0.6629531383514404,0.40625,0.7927109003067017
357,0.6157989501953125,0.651984453201294,0.375,0.7606993317604065
358,0.6193895936012268,0.647527277469635,0.40625,0.811016321182251
359,0.5861759185791016,0.6550893783569336,0.375,0.7717035412788391
360,0.6095152497291565,0.6500442028045654,0.46875,0.7984156608581543
361,0.6247755885124207,0.6553065180778503,0.40625,0.7659755945205688
362,0.5745062828063965,0.6689125299453735,0.40625,0.9410877227783203
363,0.578994631767273,0.676760196685791,0.375,0.8300502300262451
364,0.57001793384552,0.6703200340270996,0.40625,0.7479935884475708
365,0.6292639374732971,0.6469716429710388,0.4375,0.7373115420341492
366,0.6220825910568237,0.6553093194961548,0.4375,0.6665048599243164
367,0.578994631767273,0.6664175391197205,0.4375,0.7790961265563965
368,0.6157989501953125,0.6505971550941467,0.4375,0.703147292137146
369,0.5951526165008545,0.6511740684509277,0.3125,0.8211429715156555
370,0.6220825910568237,0.653910756111145,0.375,0.7957994341850281
371,0.6095152497291565,0.6627288460731506,0.40625,0.7467366456985474
372,0.6032316088676453,0.6454294919967651,0.40625,0.7017154693603516
373,0.6193895936012268,0.6490148901939392,0.5,0.6717916131019592
374,0.5978456139564514,0.6572859287261963,0.5625,0.6762443780899048
375,0.6274685859680176,0.6486555337905884,0.5,0.7098652124404907
376,0.6086176037788391,0.65448397397995,0.53125,0.6927065849304199
377,0.6184919476509094,0.6470735669136047,0.5625,0.648329496383667
378,0.6095152497291565,0.6599122285842896,0.625,0.6235724091529846
379,0.6086176037788391,0.6541298031806946,0.4375,0.7316274642944336
380,0.6229802370071411,0.6534054279327393,0.5625,0.6895033121109009
381,0.6202872395515442,0.6489172577857971,0.4375,0.6823781728744507
382,0.6086176037788391,0.6514816284179688,0.40625,0.7593924403190613
383,0.6086176037788391,0.6526042222976685,0.5,0.6868610382080078
384,0.6131059527397156,0.6451212167739868,0.46875,0.7160599231719971
385,0.6068222522735596,0.6516934037208557,0.625,0.657142162322998
386,0.6041292548179626,0.6495028138160706,0.59375,0.6717488169670105
387,0.614003598690033,0.6502630710601807,0.59375,0.6656579971313477
388,0.6184919476509094,0.6500543355941772,0.53125,0.6471225619316101
389,0.6005386114120483,0.6505615711212158,0.375,0.7826530933380127
390,0.6149012446403503,0.6525821089744568,0.46875,0.6892725229263306
391,0.6014362573623657,0.6504586935043335,0.625,0.6540395021438599
392,0.6157989501953125,0.6450818777084351,0.5,0.67237389087677
393,0.6265709400177002,0.6505658030509949,0.53125,0.6461608409881592
394,0.6175942420959473,0.6445696949958801,0.4375,0.679746687412262
395,0.6238779425621033,0.650837242603302,0.5625,0.6644036769866943
396,0.606249988079071,0.6625897288322449,0.46875,0.6965031623840332
397,0.6023339033126831,0.6608583331108093,0.5625,0.655701756477356
398,0.6247755885124207,0.6467558145523071,0.40625,0.724311113357544
399,0.6014362573623657,0.6458377242088318,0.625,0.6474595069885254
400,0.614003598690033,0.6573448181152344,0.4375,0.8080322742462158
401,0.593357264995575,0.6592600345611572,0.375,0.7726218104362488
402,0.6157989501953125,0.6499027013778687,0.46875,0.6836655139923096
403,0.6166965961456299,0.6488960385322571,0.5625,0.6682129502296448
404,0.5861759185791016,0.6674935817718506,0.46875,0.7075738310813904
405,0.6274685859680176,0.6491671204566956,0.4375,0.7214487791061401
406,0.60502690076828,0.6469761729240417,0.5625,0.6487047672271729
407,0.6184919476509094,0.6511030197143555,0.5625,0.6493446826934814
408,0.6211849451065063,0.6487593054771423,0.59375,0.6198340654373169
409,0.614003598690033,0.6493374109268188,0.65625,0.6226340532302856
410,0.6023339033126831,0.6557186841964722,0.625,0.6395183801651001
411,0.6014362573623657,0.6582878232002258,0.5625,0.6905283331871033
412,0.6193895936012268,0.6419090628623962,0.40625,0.7224637866020203
413,0.6104129552841187,0.6547051668167114,0.5625,0.6463713645935059
414,0.628366231918335,0.6521087288856506,0.625,0.6471535563468933
415,0.631956934928894,0.6465821862220764,0.46875,0.6904053092002869
416,0.628366231918335,0.6468146443367004,0.53125,0.6930727958679199
